0,1,2,3,lon,lat
100947,SX-014052-001,50000842,A,-117.10455818055874,32.71332594839278
104693,SX-014060-001,50004388,A,-117.10304256846557,32.71326532333063
108160,SS-019111-001,50007663,A,-117.10566745012186,32.71273966232302
118274,SX-014239-003,50017504,A,-117.10550127741328,32.711343924554136
118266,SS-017600-002,50017496,A,-117.10507545455657,32.71135065686911
110746,SX-014249-002,50010161,A,-117.10239576316806,32.711601798944166
106715,SX-014414-001,50006318,A,-117.10387973645618,32.709741792124575
100974,SX-014416-001,50000868,A,-117.10243133564461,32.70973325968584
109744,SS-026801-001,50009184,A,-117.10004954975881,32.714408064272995
101016,SX-013904-001,50000908,A,-117.09797887765335,32.714948312963514
104368,SS-008180-001,50004073,A,-117.097154435902,32.71441321133772
105321,SS-010739-001,50004990,A,-117.09710080725931,32.7135691031117
101015,SX-014148-001,50000907,A,-117.09768966613073,32.712089799781346
130035,SS-001143-002,50030317,A,-117.09377433351715,32.708925298611774
104294,SX-014254-001,50004006,A,-117.09484304862575,32.71155001335705
127154,SX-014256-004,50026975,A,-117.09368711642928,32.71148624968813
127156,SX-014256-002,50026977,A,-117.09368399252517,32.711337706431976
130041,SX-013974-002,50030323,A,-117.09342684451495,32.71439959337036
110786,SX-013923-007,50010200,A,-117.09340177059914,32.715176902971656
101036,SX-013766-001,50000927,A,-117.09559783759748,32.716690031617524
101034,SX-013632-001,50000925,A,-117.0955091892526,32.71833168670826
113931,SS-006521-001,50013250,A,-117.0872586211282,32.71585915940752
104563,SS-008741-002,50004262,A,-117.08770464795464,32.714383966507135
104564,SX-013931-001,50004263,A,-117.08884640666741,32.71513032525416
104565,SX-013982-002,50004264,A,-117.08894922500507,32.714165251294084
101091,SX-013927-001,50000974,A,-117.09198347443652,32.71492548632969
101112,SX-013929-001,50000992,A,-117.08999323966245,32.71491099035048
101113,SS-001177-001,50000993,A,-117.09001848758416,32.71428027659053
104905,SX-013928-001,50004591,A,-117.09099504794115,32.71491848780312
101090,SX-014157-001,50000973,A,-117.09199189420002,32.712233274326486
136563,SS-012881-001,50037514,A,-117.08935908794447,32.71161047734712
102235,SS-003027-001,50002076,A,-117.09295874674292,32.710298518455716
118284,SX-014361-001,50017514,A,-117.09144125302497,32.71005623253896
101162,SX-013770-001,50001040,A,-117.08423344256342,32.71672619606729
105128,SX-013769-001,50004805,A,-117.08264800228565,32.71667781704566
106156,SX-013934-001,50005778,A,-117.08647545279824,32.71487089158055
116763,SS-012882-001,50016032,A,-117.08705487274008,32.711350944795946
115780,SX-014336-003,50015086,A,-117.08485397607625,32.710327962004115
115779,SX-014336-004,50015085,A,-117.08509471647143,32.71051700906349
115781,SX-014336-005,50015087,A,-117.08511408592794,32.71033101079063
109236,SS-023635-001,50008702,A,-117.08231516583554,32.712762425008115
109235,SX-014161-001,50008701,A,-117.08335876378992,32.71207409400186
104711,SX-013942-001,50004406,A,-117.07770574677498,32.71490807040789
104394,SS-008251-002,50004099,A,-117.07695670533423,32.71407961377338
132640,SS-004962-001,50033587,A,-117.06679149173124,32.715428839304394
106654,SX-013967-001,50006258,A,-117.06915301645256,32.714503769212705
101355,SX-013971-001,50001226,A,-117.06783202624682,32.71439400716409
107823,SX-014367-001,50007346,A,-117.07267552097866,32.70996145431073
107822,SX-014371-001,50007345,A,-117.07117185616205,32.70995292338835
101647,SX-014431-001,50001502,A,-117.06923447303114,32.709625682264885
101237,SX-014519-001,50001114,A,-117.07979134227024,32.70868795195331
101208,SX-014517-001,50001086,A,-117.08071302537212,32.7086920537738
108448,SS-019645-001,50007941,A,-117.08346310053668,32.70849587693479
115784,SX-014514-001,50015090,A,-117.08508552373472,32.70851719620637
117154,SS-014067-001,50016419,A,-117.08465997878228,32.704775250372066
115763,SS-010577-001,50015069,A,-117.08525165629638,32.70529311508003
114223,SX-014834-001,50013536,A,-117.08491111459706,32.70417575235274
101142,SS-001203-004,50001020,A,-117.08687974478147,32.70591732351288
135468,SS-001203-003,50036442,A,-117.08688062015368,32.704811047526896
101210,SX-014716-001,50001088,A,-117.08071252607478,32.70553437896646
109368,SS-024280-001,50008819,A,-117.07536077068157,32.70613444219095
110899,SX-014612-001,50010311,A,-117.07627959684947,32.70687077656748
101276,SX-014664-001,50001153,A,-117.07642000739693,32.70624999994467
101298,SS-029564-001,50001174,A,-117.0731216640172,32.70333097982154
107767,SX-014900-001,50007291,A,-117.0806550165277,32.70340823238635
134877,SS-027342-003,50035882,A,-117.0724164104803,32.7066655620597
115973,SX-014687-001,50015265,A,-117.06774400579678,32.705957746780285
116048,SS-011217-002,50015340,A,-117.0702646593071,32.70487628962668
121145,SS-026482-001,50020367,A,-117.06734570787187,32.70209360145473
120827,SX-015042-002,50020058,A,-117.07097835994756,32.70159073616274
120166,SS-029648-001,50019413,A,-117.0711009543238,32.699898374977934
131155,SX-015168-001,50032123,A,-117.06980475822812,32.69969826643423
101301,SX-015076-001,50001177,A,-117.07338149566559,32.70079291977305
108645,SS-020533-001,50008130,A,-117.07590398033136,32.6994022618609
107602,SX-014959-001,50007133,A,-117.07929183785681,32.70258930846608
107601,SS-016902-001,50007132,A,-117.07850749157902,32.701232625078596
107599,SX-015211-001,50007130,A,-117.07881391220943,32.69875944003443
109364,SS-024277-001,50008815,A,-117.07956168669124,32.69810263666816
109290,SS-023994-001,50008749,A,-117.08198870631651,32.69956913646222
109309,SX-015117-001,50008768,A,-117.07937031578477,32.70032516592813
107357,SX-014957-001,50006897,A,-117.08075663709147,32.70262617346084
115765,SX-015255-001,50015071,A,-117.08524461533099,32.69796450722273
103221,SS-005135-001,50003015,A,-117.08637626642862,32.699621184820074
108603,SS-020326-001,50008089,A,-117.08539953446366,32.700487054417884
135473,SS-028801-005,50036447,A,-117.08836300779198,32.704813003305894
117165,SX-014831-002,50016430,A,-117.08839638539858,32.70422081879148
101101,SX-014654-001,50000984,A,-117.08946668081533,32.706522275500284
115725,SX-014827-001,50015031,A,-117.09263823643833,32.70400603966788
132359,SX-014828-005,50033326,A,-117.09354599062532,32.70399410799392
132365,SS-014069-006,50033332,A,-117.09589865149607,32.70400658005956
132362,SS-014069-003,50033329,A,-117.09527504781602,32.70423899360881
103591,SX-014645-001,50003357,A,-117.09266420540645,32.7065526893875
129358,SX-014739-001,50029337,A,-117.09358060309974,32.70515740172429
130029,SX-014739-002,50030311,A,-117.09382610807562,32.704972121680825
130030,SX-014675-001,50030312,A,-117.09341018458385,32.70603293343711
130032,SX-014644-002,50030314,A,-117.0935147387153,32.70676744167593
130034,SS-001143-001,50030316,A,-117.09342742489794,32.70817458301419
106898,SX-014527-001,50006487,A,-117.1015460632277,32.7084517031093
108613,SS-020323-001,50008099,A,-117.08997860671916,32.70038177647927
105930,SS-012283-001,50005565,A,-117.09053981574354,32.700724911975904
105626,SX-014978-001,50005277,A,-117.09054755841433,32.70220935321381
105623,SS-030222-001,50005274,A,-117.08994867343357,32.70219659937878
101116,SS-029556-001,50000996,A,-117.08936890427805,32.700711157655924
103219,SS-005134-001,50003013,A,-117.08912357274967,32.699677302224444
132364,SS-014069-005,50033331,A,-117.09637383818959,32.70425563023721
110774,SS-029530-001,50010189,A,-117.09804824345328,32.70283107522683
110763,SX-015019-001,50010178,A,-117.09808288574126,32.701372872723795
112388,SS-003981-001,50011761,A,-117.09915641764654,32.70147527216439
109950,SS-028537-001,50009383,A,-117.09686155852265,32.69970258252507
108605,SX-015092-001,50008091,A,-117.0969220876178,32.70055175830229
101030,SS-029533-001,50000921,A,-117.09787830529442,32.69807150007315
107604,SX-014998-001,50007135,A,-117.10487120693698,32.701836991567255
100959,SS-029506-002,50000854,A,-117.10365232904714,32.69864327999691
109326,SS-024122-001,50008785,A,-117.10476378420262,32.69861798253386
106319,SS-013319-001,50005939,A,-117.10553122025937,32.7000257332051
100978,SX-015317-001,50000872,A,-117.10250215365721,32.696782944442965
110756,SS-029514-001,50010171,A,-117.10221280539638,32.69637705959211
100981,SX-015429-001,50000875,A,-117.10248555873002,32.69495587960067
110772,SX-015324-004,50010187,A,-117.09817951742924,32.696671014290814
110776,SX-015441-001,50010191,A,-117.0979511960162,32.69466629623009
110764,SX-015522-001,50010179,A,-117.09798662054375,32.693289589358514
110761,SX-015599-001,50010176,A,-117.10015046889187,32.69182821514701
110773,SX-015598-001,50010188,A,-117.09824356465694,32.69184497492491
127343,SS-029523-002,50027163,A,-117.1021849515609,32.69215040373263
105187,SS-010410-001,50004859,A,-117.10483353854849,32.687830779911685
118037,SS-016757-001,50017270,A,-117.09546144767278,32.696709035872395
118041,SS-016758-002,50017274,A,-117.085625277611,32.69691647339398
108717,SX-015494-001,50008198,A,-117.08788929070833,32.693611937964384
109527,SS-030313-001,50008970,A,-117.08661209622555,32.693634200156346
101129,SX-015588-001,50001009,A,-117.08716142209356,32.69213277048569
118198,SX-015614-001,50017428,A,-117.08815822261447,32.69165146310547
118200,SS-030270-001,50017430,A,-117.09022103322921,32.69183443721236
115801,SX-015505-004,50015107,A,-117.08534818968074,32.69366462181181
102926,SX-015541-001,50002730,A,-117.08081960908058,32.69324028744135
104045,SS-007465-001,50003767,A,-117.08285352552375,32.69558091934506
105155,SX-015378-001,50004830,A,-117.08082237848524,32.69603483903389
103722,SX-015493-001,50003469,A,-117.07780259520726,32.693868234897494
135511,SS-005082-001,50036484,A,-117.07589581504884,32.69111885244837
101823,SS-002250-002,50001671,A,-117.07599236186344,32.69428313426567
111401,SX-015462-001,50010803,A,-117.07282584628118,32.69423666450793
110913,SS-029570-001,50010325,A,-117.0732705118374,32.693867479885654
120988,SX-015402-001,50020209,A,-117.07112677085281,32.695515730909726
111402,SX-015456-001,50010804,A,-117.07121474261409,32.69449133147432
104986,SX-015642-001,50004670,A,-117.07359724432428,32.69100546826876
101311,SX-015664-001,50001183,A,-117.07193988843804,32.690204271807616
116712,SS-012719-001,50015981,A,-117.07218101571812,32.69174105655992
116711,SX-015592-001,50015980,A,-117.07230446546123,32.69229581059429
115300,SS-009261-001,50014608,A,-117.07251362961291,32.69297955367989
115312,SX-015504-001,50014620,A,-117.07028552542967,32.69379726180538
111837,SS-003038-001,50011230,A,-117.06952317359243,32.691662055911834
116709,SX-015641-001,50015978,A,-117.06753787813588,32.69110021019894
117029,SX-015620-001,50016294,A,-117.06707520130072,32.69156477557835
117028,SS-013704-001,50016293,A,-117.06695053671456,32.69238431812792
114986,SX-015506-001,50014296,A,-117.06808847333849,32.6936650048631
119333,SX-015874-001,50018531,A,-117.07126621530749,32.68170519393966
111386,SX-015886-001,50010788,A,-117.06764308190003,32.68073649828182
119335,SX-015884-002,50018533,A,-117.0707849264659,32.680795728163176
120296,SX-015887-001,50019540,A,-117.0697675766386,32.68089880880333
120297,SX-015887-002,50019541,A,-117.06975958804233,32.68068283815492
111379,SX-015921-001,50010781,A,-117.07148990101176,32.67915707364118
101765,SX-017153-001,50001618,A,-117.07157923284875,32.67797080975209
102906,SX-017154-001,50002715,A,-117.07129791146583,32.6772501746325
105500,SX-015967-001,50005156,A,-117.06868225911379,32.67694620904804
105708,SX-017156-001,50005351,A,-117.07065470718871,32.67553149780966
136364,SX-000007-005,50037309,A,-117.06717705180864,33.05268564995819
131271,SS-016641-001,50032238,A,-117.06491122687703,33.052197608609895
131025,SS-015942-003,50031995,A,-117.06215453302286,33.04984688458478
137090,SS-022199-001,50038131,A,-117.06608160750574,33.05153370201039
119967,SS-022200-001,50019209,A,-117.06522519178102,33.046292168143545
131779,SX-000037-001,50032773,A,-117.06257754255182,33.04530294699037
115990,SS-011072-001,50015282,A,-117.06730288396336,33.044418439950014
115703,SX-000053-002,50015009,A,-117.06796002372123,33.043146022898505
115988,SX-000049-001,50015280,A,-117.06839183055325,33.04398819101519
118627,SX-000130-001,50017846,A,-117.06634673787319,33.03845334661947
119657,SS-021338-001,50018905,A,-117.06388594804213,33.04087790009827
118637,SX-000068-001,50017856,A,-117.06388339645197,33.04201097484096
120764,SS-024758-003,50019996,A,-117.06162897886936,33.04136030221621
116180,SS-011542-003,50015466,A,-117.06144781982002,33.038529875804535
120772,SS-024764-001,50020004,A,-117.05895548600671,33.038253475985506
119949,SS-022175-001,50019191,A,-117.05600091844794,33.0437872132042
116737,SS-012791-001,50016006,A,-117.05347174680091,33.043600610907966
119942,SS-022174-001,50019184,A,-117.05628697657771,33.048285970800166
118103,SS-017008-001,50017335,A,-117.05790843336268,33.04823039388621
119340,SS-020515-002,50018537,A,-117.05179888431528,33.047130872455874
121539,SS-027817-003,50020755,A,-117.05111957602229,33.04045786264574
113373,SS-005708-001,50012724,A,-117.05549515142592,33.040057394190505
111880,SX-000081-001,50011273,A,-117.0541108995038,33.040520922108236
113372,SS-005709-001,50012723,A,-117.05140089161594,33.03981702235114
113478,SX-000123-001,50012821,A,-117.0547658313611,33.03881192672435
113365,SS-005684-001,50012716,A,-117.05327682886207,33.03888103366962
119936,SS-022172-002,50019178,A,-117.04939756101675,33.04862988743193
112543,SS-004098-002,50011913,A,-117.04557770748973,33.04666047994699
111034,SX-000035-001,50010443,A,-117.04853796971281,33.04579729742633
112536,SS-004099-001,50011906,A,-117.05032422267443,33.045566572226846
111597,SX-000050-001,50010994,A,-117.05007261954884,33.043561472234295
130251,SX-000062-002,50030594,A,-117.05043824292488,33.04268062903941
111867,SX-000114-001,50011260,A,-117.04898228282715,33.039215624925575
111857,SX-000140-001,50011250,A,-117.05036427169178,33.03801190107607
129983,SX-000160-001,50030265,A,-117.04811951628963,33.03727870912657
114483,SX-000148-001,50013792,A,-117.04974688970886,33.03807385134455
120077,SX-000156-001,50019317,A,-117.04919881099246,33.037729365979615
114100,SS-006784-002,50013415,A,-117.04791127271942,33.036087215368276
114953,SS-008433-001,50014265,A,-117.04992227163639,33.03511708110035
114955,SS-008433-002,50014267,A,-117.04848576903817,33.03377616939233
120193,SS-022673-002,50019440,A,-117.06399569714735,33.03581964356859
120191,SX-000179-001,50019438,A,-117.06600771679432,33.03620801714609
112820,SX-000183-001,50012183,A,-117.06144651685165,33.0360933628153
112817,SX-000193-001,50012180,A,-117.06136789071974,33.03570634344553
116052,SS-011226-002,50015344,A,-117.06224312866492,33.03437515191041
116050,SX-000226-001,50015342,A,-117.06101725341858,33.034484883410045
116056,SS-011227-003,50015348,A,-117.0631956432504,33.033816111082835
116055,SS-011227-002,50015347,A,-117.06265637810667,33.033721738279866
116053,SX-000231-001,50015345,A,-117.0607402719707,33.03381847520248
116186,SS-011551-001,50015473,A,-117.05972960419155,33.03154382514099
119212,SX-000241-004,50018410,A,-117.0598558134329,33.033267012017646
119213,SX-000241-002,50018411,A,-117.06026618624708,33.0331846206622
119733,SS-021408-002,50018981,A,-117.05797608038263,33.038025908841306
114804,SS-008350-001,50014120,A,-117.05873028386291,33.03736272456783
113609,SX-000152-001,50012944,A,-117.05714044999415,33.03764176434645
113479,SX-000146-001,50012822,A,-117.05514477975825,33.03779012308335
113531,SX-000208-001,50012873,A,-117.05288417245332,33.03519410153939
113532,SX-000173-001,50012874,A,-117.05171250790094,33.036597919188914
113366,SS-005685-001,50012717,A,-117.05312010812335,33.03655203386289
114247,SX-000151-002,50013560,A,-117.05119864732929,33.03781740756057
114248,SS-007236-003,50013561,A,-117.05089697546101,33.03791690545629
113645,SS-005978-001,50012980,A,-117.06308113224448,33.02972988152924
113644,SX-000269-001,50012979,A,-117.06257465049154,33.03070754189844
116656,SS-012507-002,50015925,A,-117.0625165867688,33.028310909343475
113164,SX-000308-001,50012520,A,-117.06178878565458,33.02793605176669
116700,SX-000293-003,50015969,A,-117.05934021985465,33.028559585011806
119885,SX-000297-001,50019129,A,-117.05724260583311,33.02852063346566
119877,SS-021927-001,50019121,A,-117.05538974736575,33.02909820223095
