,0,1,2,3,lon,lat,block,tract,geoid,blockgroup
10175,144043,SX-010739-001,50044666,A,-117.09237922,32.7484640937,,,,
10176,144047,SS-000910-003,50045007,A,-117.11294275,32.7519719115,,,,
10177,144048,SX-012962-003,50045005,A,-117.068237348,32.7270324456,,,,
10178,144052,SS-005568-001,50045011,A,-117.223680548,32.9158674313,,,,
10179,144053,SS-008367-001,50045012,A,-117.225300482,32.916436704,,,,
10180,124100,SS-029758-001,50023297,A,-117.16538336,32.7156260548,,,,
10181,135300,BP-000670-001,50049695,A,-117.115691368,32.9469807118,,,,
10182,135307,BP-000670-007,50049701,A,-117.116773375,32.9449124391,,,,
10183,135308,BP-000670-008,50049702,A,-117.116475616,32.944635867,,,,
10184,137334,BP-001310-001,50049858,A,-117.15171445,32.9402504611,,,,
10185,137345,BP-001310-012,50049869,A,-117.15028099,32.9394551639,,,,
10186,138273,BP-000644-004,50049654,A,-117.139311116,32.973347749,,,,
10187,143381,BP-001309-005,50049818,A,-117.095951823,32.9343930782,,,,
10188,143380,BP-001309-011,50049824,A,-117.095927208,32.9352796631,,,,
10189,143382,BP-001309-013,50049826,A,-117.0955917,32.9353498368,,,,
10190,143383,BP-001309-014,50049827,A,-117.095569601,32.9355136955,,,,
10191,143388,BP-001309-019,50049832,A,-117.095408442,32.9350037106,,,,
10192,143379,BP-001309-030,50049833,A,-117.095161434,32.9349215491,,,,
10193,143339,BP-001309-038,50049841,A,-117.093735027,32.9356508219,,,,
10194,143341,BP-001309-040,50049843,A,-117.093535947,32.9357565923,,,,
10195,143389,BP-001309-043,50049846,A,-117.094075683,32.9352643668,,,,
10196,143352,BP-001309-051,50049854,A,-117.095392677,32.9358263489,,,,
10197,143365,BP-001309-052,50049855,A,-117.095479603,32.9355103181,,,,
10198,143287,BP-001214-001,50049721,A,-117.214827032,32.7619157117,,,,
10199,143284,BP-001214-005,50049725,A,-117.216092635,32.7619632479,,,,
10200,143288,BP-001214-009,50049729,A,-117.217500092,32.7617925144,,,,
10201,143292,BP-001214-013,50049733,A,-117.219317961,32.762254565,,,,
10202,143223,BP-001214-014,50049734,A,-117.219520301,32.7625611806,,,,
10203,143231,BP-001214-019,50049739,A,-117.2196519,32.7644747546,,,,
10204,143269,BP-001214-021,50049741,A,-117.219693283,32.7652215935,,,,
10205,143228,BP-001214-024,50049744,A,-117.219528057,32.7642702575,,,,
10206,143281,BP-001214-025,50049745,A,-117.219240475,32.7642538375,,,,
10207,143280,BP-001214-027,50049747,A,-117.218676879,32.7642676025,,,,
10208,143225,BP-001214-031,50049751,A,-117.218651898,32.7640062912,,,,
10209,143295,BP-001214-035,50049755,A,-117.218924933,32.763705282,,,,
10210,143316,BP-001214-037,50049757,A,-117.218440045,32.7638398421,,,,
10211,143310,BP-001214-041,50049761,A,-117.219041181,32.7632779131,,,,
10212,143312,BP-001214-043,50049763,A,-117.218622794,32.763577593,,,,
10213,143313,BP-001214-044,50049764,A,-117.218415475,32.7636158857,,,,
10214,143306,BP-001214-045,50049765,A,-117.218206087,32.7636735661,,,,
10215,143315,BP-001214-046,50049766,A,-117.219355641,32.7626652093,,,,
10216,143317,BP-001214-048,50049768,A,-117.218916716,32.7629581825,,,,
10217,143318,BP-001214-049,50049769,A,-117.218686354,32.7631187634,,,,
10218,143319,BP-001214-050,50049770,A,-117.21847748,32.763223138,,,,
10219,143307,BP-001214-065,50049785,A,-117.218058612,32.7619834219,,,,
10220,143217,BP-001214-066,50049786,A,-117.217974458,32.7622394131,,,,
10221,143326,BP-001214-068,50049788,A,-117.217801569,32.7626753296,,,,
10222,143247,BP-001214-079,50049799,A,-117.217414968,32.7632331003,,,,
10223,144063,SX-002637-001,50045034,A,-117.179019503,32.9166770759,,,,
10224,144066,SX-015057-003,50045043,A,-117.058145972,32.7012245869,,,,
10225,138348,SX-001568-001,50045093,A,-117.206663259,32.9486152365,,,,
10226,144071,SX-003367-005,50045091,A,-117.24058013,32.8911220154,,,,
10227,144086,SS-030526-002,50045110,A,-117.102311989,32.9487270485,,,,
10228,144087,SS-030527-001,50045111,A,-117.102825499,32.9476975939,,,,
10229,144090,SS-030530-001,50045114,A,-117.101241158,32.9491877353,,,,
10230,144098,SS-027698-006,50045122,A,-117.089944261,33.0184088018,,,,
10231,144100,SX-012749-001,50045124,A,-117.167459945,32.7291083362,,,,
10232,144101,SS-000733-002,50045125,A,-117.12753891,32.7058026325,,,,
10233,144102,SX-014338-002,50045126,A,-117.084528321,32.7103202977,,,,
10234,144108,SS-000952-001,50045132,A,-117.110656805,32.7372130811,,,,
10235,144116,SX-011479-002,50045140,A,-117.071627982,32.7435271903,,,,
10236,144117,SX-011479-003,50045141,A,-117.071406012,32.7433795274,,,,
10237,144123,SS-017167-002,50045147,A,-117.089320149,32.760143086,,,,
10238,144136,SS-012037-002,50045160,A,-117.181505778,32.9059518517,,,,
10239,144139,SS-028845-002,50045163,A,-117.196568453,32.9301923384,,,,
10240,144140,SS-028845-003,50045164,A,-117.19575798,32.9298048728,,,,
10241,144145,SS-030461-003,50045169,A,-117.19264338,32.929566214,,,,
10242,144149,SX-017224-001,50045173,A,-117.053038199,32.5451820057,,,,
10243,144153,SX-017227-001,50045177,A,-117.051666003,32.5460005573,,,,
10244,144157,SX-017225-001,50045181,A,-117.052588555,32.5448027173,,,,
10245,144164,SS-009864-001,50045198,A,-117.090512907,32.7046517501,,,,
10246,144168,SX-014722-001,50045202,A,-117.089861806,32.7053493706,,,,
10247,144173,SX-002527-001,50045208,A,-117.180054789,32.9190498021,,,,
10248,144174,SS-017289-001,50045209,A,-117.17924487,32.9186980132,,,,
10249,144177,SS-026597-001,50045212,A,-117.056975944,32.6675672973,,,,
10250,144183,BP-001299-006,50045221,A,-117.057073606,32.8187773142,,,,
10251,144185,BP-001299-008,50045222,A,-117.057075961,32.8188473766,,,,
10252,144187,BP-001299-010,50045223,A,-117.057076829,32.8189487435,,,,
10253,124103,SX-013793-004,50023300,A,-117.16485621,32.7158208353,,,,
10254,144188,SX-005257-004,50045226,A,-117.182778477,32.8212964348,,,,
10255,144189,SX-005257-005,50045227,A,-117.183118917,32.8214250855,,,,
10256,144190,SX-011479-004,50045228,A,-117.071833697,32.7433279801,,,,
10257,144191,SS-017607-003,50045229,A,-117.082342899,32.7105373681,,,,
10258,144193,SS-014272-001,50045231,A,-117.121303141,32.7108304045,,,,
10259,144196,SX-002435-004,50045234,A,-117.218009143,32.9211266939,,,,
10260,144211,SS-030454-004,50045249,A,-117.140564913,32.8242339137,,,,
10261,144212,SS-030454-005,50045250,A,-117.139686954,32.8240374441,,,,
10262,144213,SS-030449-001,50045251,A,-117.143427074,32.8264320907,,,,
10263,144217,SS-007593-001,50045258,A,-117.079158833,32.735812208,,,,
10264,144219,SS-007594-003,50045260,A,-117.077510359,32.7357993651,,,,
10265,144220,SS-007596-005,50045261,A,-117.075821122,32.7361359424,,,,
10266,144227,SS-007596-012,50045268,A,-117.065896024,32.7351975473,,,,
10267,144229,SS-007596-014,50046354,A,-117.064344465,32.7353325827,,,,
10268,144232,SS-007596-017,50045272,A,-117.062135195,32.7356109732,,,,
10269,144233,SS-007596-018,50045273,A,-117.060811014,32.7358800728,,,,
10270,144237,SS-007596-022,50045277,A,-117.071329736,32.735707906,,,,
10271,144238,SS-007596-023,50045278,A,-117.071547078,32.7358019045,,,,
10272,144239,SS-007596-024,50045279,A,-117.071773662,32.7353748725,,,,
10273,144243,SS-008183-003,50045283,A,-117.238938828,32.8622201974,,,,
10274,144247,SX-004844-003,50045287,A,-117.12693788,32.8285345691,,,,
10275,144249,SX-004844-005,50045256,A,-117.126362302,32.828530419,,,,
10276,144250,SX-002632-004,50045289,A,-117.120639079,32.9170802165,,,,
10277,144258,SS-007595-024,50039862,A,-117.056721745,32.7405303615,,,,
10278,144264,SS-009994-001,50045306,A,-117.093035617,32.7560739452,,,,
10279,144265,SS-010031-004,50045307,A,-117.094008539,32.7557040934,,,,
10280,144273,SX-010841-002,50045086,A,-117.128091362,32.7475125437,,,,
10281,144274,SX-009728-002,50045085,A,-117.127805145,32.7573622066,,,,
10282,144275,SS-000927-001,50008093,A,-117.1120867,32.7436222599,,,,
10283,144277,SX-010805-002,50045253,A,-117.105545592,32.7479324612,,,,
10284,144278,SX-011048-002,50045117,A,-117.105576908,32.7460349427,,,,
10285,144279,SX-011047-002,50045106,A,-117.106787934,32.746069884,,,,
10286,144286,SX-002180-001,50045334,A,-117.072741798,32.927163073,,,,
10287,144061,SS-020769-003,50045020,A,-116.963667629,32.5676570344,,,,
10288,144292,SX-017201-004,50045355,A,-117.197061986,32.9289460506,,,,
10289,144300,SS-010947-001,50045363,A,-117.063817712,32.7290777233,,,,
10290,144310,SS-001914-005,50045373,A,-116.968971379,32.5607192573,,,,
10291,144315,SS-023873-001,50045378,A,-117.082107941,32.9430419619,,,,
10292,144320,SS-023873-006,50045383,A,-117.077911592,32.945279227,,,,
10293,144323,SS-030457-003,50045386,A,-117.202640687,32.9270432486,,,,
10294,144324,SS-030457-004,50045387,A,-117.202006659,32.9272747901,,,,
10295,144325,SS-030457-005,50045388,A,-117.201678506,32.9270148711,,,,
10296,144329,SS-030605-002,50045392,A,-117.199842488,32.927279507,,,,
10297,144330,SS-030605-003,50045393,A,-117.19940853,32.9277003672,,,,
10298,144335,SS-030606-002,50045398,A,-117.197408095,32.9284612969,,,,
10299,144336,SS-030465-001,50045399,A,-117.19615747,32.9292343519,,,,
10300,144339,SS-030607-001,50045402,A,-117.194220841,32.9293565218,,,,
10301,144340,SS-030607-002,50045403,A,-117.193849886,32.9290611209,,,,
10302,144341,SS-030607-003,50045404,A,-117.193143563,32.9291500166,,,,
10303,144344,SX-017285-002,50045407,A,-117.191992629,32.9286696886,,,,
10304,144346,SS-030467-002,50045409,A,-117.191030306,32.9286292998,,,,
10305,144350,SS-030471-001,50045413,A,-117.030812497,32.5845116596,,,,
10306,144354,SX-017211-001,50045417,A,-117.027976961,32.587321019,,,,
10307,144362,SX-017206-001,50045425,A,-117.030276575,32.5844554107,,,,
10308,144363,SS-030484-001,50045426,A,-117.029576849,32.5849966525,,,,
10309,144364,SX-017208-001,50045427,A,-117.029595995,32.5855691291,,,,
10310,144366,SS-030482-001,50045429,A,-117.028774501,32.5866837349,,,,
10311,144367,SS-030485-001,50045430,A,-117.028507947,32.5852181384,,,,
10312,144370,SS-018602-001,50045433,A,-117.083801762,32.8044074104,,,,
10313,144371,SS-018602-002,50045434,A,-117.083000391,32.8048064855,,,,
10314,144373,SS-018590-001,50045436,A,-117.081214289,32.8056356776,,,,
10315,144375,SS-014933-001,50045437,A,-117.084440805,32.8032757781,,,,
10316,144380,SX-017241-001,50045443,A,-117.215569331,32.9157494581,,,,
10317,144388,SS-030540-002,50045451,A,-117.213786499,32.9156798658,,,,
10318,144389,SS-030541-001,50045452,A,-117.214696309,32.9161022259,,,,
10319,144390,SS-006390-021,50045454,A,-117.227251335,32.9348850161,,,,
10320,144392,SS-006390-023,50045456,A,-117.225859009,32.9343472623,,,,
10321,144395,SS-007167-003,50045459,A,-117.083341597,32.7422426009,,,,
10322,144397,SS-018424-006,50045470,A,-117.134671414,32.8937776235,,,,
10323,144400,SS-006378-016,50045473,A,-117.216129722,32.945025797,,,,
10324,144401,SS-006348-004,50045474,A,-117.216397751,32.9458771537,,,,
10325,144404,SX-017293-001,50045477,A,-117.082792285,32.9437522149,,,,
10326,144409,SX-017297-001,50045482,A,-117.082012162,32.9451885269,,,,
10327,144414,SS-018599-003,50045500,A,-117.100878937,32.7818557648,,,,
10328,144415,SS-017594-002,50045489,A,-117.115051056,32.7116814446,,,,
10329,144416,SS-024972-002,50045490,A,-116.928797835,32.5566996082,,,,
10330,144418,SX-017015-002,50045495,A,-116.957290648,32.5531402585,,,,
10331,144422,SS-024977-003,50045499,A,-116.955501738,32.5531266653,,,,
10332,144425,SS-000923-001,50045504,A,-117.111701919,32.7504276686,,,,
10333,144433,SX-012897-002,50045512,A,-117.130036708,32.7276776284,,,,
10334,144437,SS-013024-007,50045519,A,-117.161168026,32.7072317066,,,,
10335,144440,SS-013024-010,50045525,A,-117.161897371,32.7076350505,,,,
10336,144444,SS-013024-014,50045533,A,-117.162880503,32.7081875661,,,,
10337,144453,SS-014152-044,          ,A,-117.236055995,32.7783821989,,,,
10338,144455,SS-014152-046,          ,A,-117.236089197,32.7778730802,,,,
10339,144462,SS-014153-056,          ,A,-117.234538223,32.7709136476,,,,
10340,144463,SS-014153-057,          ,A,-117.234432637,32.7704269818,,,,
10341,144464,SS-014153-058,          ,A,-117.234356924,32.7700528893,,,,
10342,144478,SS-028483-040,          ,A,-117.24176995,32.7672860522,,,,
10343,144482,SS-028483-044,          ,A,-117.242597944,32.7683994559,,,,
10344,144483,SS-028483-045,          ,A,-117.242395677,32.7682238069,,,,
10345,144484,SS-028483-046,          ,A,-117.242092959,32.7680207621,,,,
10346,144486,SS-028483-048,          ,A,-117.241549877,32.7676464013,,,,
10347,140232,SX-001644-002,50044202,A,-117.15217819,32.9466370624,,,,
10348,140229,SS-009872-004,50044199,A,-117.152944714,32.9468819826,,,,
10349,144495,SX-005963-002,50045575,A,-117.247925062,32.810008854,,,,
10350,144496,SX-005963-003,50045576,A,-117.248163256,32.8100780688,,,,
10351,144505,BL-001312-006,50049639,A,-117.249843457,32.7941353322,,,,
10352,144507,BL-001312-008,50049641,A,-117.250024412,32.7944898044,,,,
10353,144508,BL-001312-009,50049642,A,-117.250184966,32.7944640499,,,,
10354,144514,BL-001312-015,50049648,A,-117.250557545,32.7938292852,,,,
10355,144515,BL-001312-016,50049649,A,-117.250489998,32.7941385065,,,,
10356,144517,SS-019648-003,50045577,A,-117.22197996,32.7455224746,,,,
10357,144518,BP-001314-001,50049972,A,-117.184019038,32.8036431598,,,,
10358,144521,BP-001314-004,50049975,A,-117.183828448,32.8039450639,,,,
10359,144525,BP-001314-008,50049979,A,-117.183057314,32.8044402064,,,,
10360,144528,BP-001314-011,50049982,A,-117.183421249,32.8037915634,,,,
10361,144529,BP-001314-012,50049983,A,-117.183112539,32.8036373173,,,,
10362,144530,BP-001314-013,50049984,A,-117.182874646,32.8036048633,,,,
10363,144535,BP-001313-003,50049961,A,-117.224298463,32.9507256829,,,,
10364,144543,BP-001313-011,50049969,A,-117.224077579,32.9513022803,,,,
10365,144546,BP-001311-001,50049875,A,-117.080367179,32.9255625994,,,,
10366,144547,BP-001311-002,50049876,A,-117.07980175,32.9257540283,,,,
10367,144549,BP-001311-004,50049878,A,-117.078476039,32.9261685131,,,,
10368,144550,BP-001311-005,50049879,A,-117.078648128,32.9264178735,,,,
10369,144552,BP-001311-007,50049881,A,-117.078935395,32.9268811874,,,,
10370,144553,BP-001311-008,50049882,A,-117.080594488,32.9258202802,,,,
10371,144557,BP-001311-012,50049886,A,-117.080998073,32.9266168263,,,,
10372,144561,BP-001311-016,50049890,A,-117.079658097,32.9270194903,,,,
10373,144562,BP-001311-017,50049891,A,-117.079375664,32.9270691022,,,,
10374,144565,BP-001311-020,50049894,A,-117.07997366,32.927482612,,,,
10375,144569,BP-001311-024,50049898,A,-117.079275641,32.9278826958,,,,
10376,144570,BP-001311-025,50049899,A,-117.079098348,32.9276614589,,,,
10377,144571,BP-001311-026,50049900,A,-117.079104823,32.9278163057,,,,
10378,144572,BP-001311-027,50049901,A,-117.079120467,32.9279514619,,,,
10379,144580,BP-001312-008,50049909,A,-117.07931402,32.9282060351,,,,
10380,144586,BP-001312-014,50049915,A,-117.079376249,32.9288525647,,,,
10381,144588,BP-001312-016,50049917,A,-117.079733365,32.9290237397,,,,
10382,144595,BP-001312-023,50049924,A,-117.081708326,32.9291288134,,,,
10383,144600,BP-001312-028,50049929,A,-117.080415256,32.9279225073,,,,
10384,144602,BP-001312-030,50049931,A,-117.079910779,32.9279969011,,,,
10385,144604,BP-001312-032,50049933,A,-117.081462746,32.9278917982,,,,
10386,144613,BP-001312-041,50049942,A,-117.080255813,32.9288703299,,,,
10387,144618,BP-001312-046,50049947,A,-117.080790111,32.9279909952,,,,
10388,144622,BP-001312-050,50049951,A,-117.081644512,32.928316614,,,,
10389,144635,SX-015403-004,50045583,A,-117.0700347,32.6954319204,,,,
10390,144638,SX-004414-004,50045586,A,-117.137283013,32.8358657873,,,,
10391,144643,SX-007099-004,50045592,A,-117.076730652,32.7979058974,,,,
10392,144645,BP-000837-001,50049704,A,-117.04684083,32.7922482908,,,,
10393,144648,BP-000837-004,50049707,A,-117.047652791,32.791001397,,,,
10394,144654,SX-016872-001,50045596,A,-116.966563773,32.5625559852,,,,
10395,144657,SS-015660-001,50045599,A,-116.962620232,32.5608968779,,,,
10396,144660,SS-015660-004,50045602,A,-116.962667756,32.5632943411,,,,
10397,144661,SS-015660-005,50045603,A,-116.962618054,32.5641177331,,,,
10398,144663,SS-003392-008,50045604,A,-117.181002428,32.8237711471,,,,
10399,144666,SX-009224-005,50045607,A,-117.126678498,32.7633999478,,,,
10400,144673,SX-009222-005,50045614,A,-117.123834785,32.7632876895,,,,
10401,144686,SX-009238-005,50045627,A,-117.115239231,32.7634058034,,,,
10402,144687,SX-009240-004,50045628,A,-117.114188059,32.7632008552,,,,
10403,144690,SX-009243-004,50045631,A,-117.112257105,32.7632036443,,,,
10404,144692,SS-020069-012,50050049,A,-117.213991456,32.7283082952,,,,
10405,144708,SS-020069-028,50050065,A,-117.214632306,32.7287912833,,,,
10406,144709,SS-020069-029,50050066,A,-117.214318624,32.7288523473,,,,
10407,144713,BG-001318-002,50045729,A,-117.171589136,32.7842666741,,,,
10408,144717,SX-001748-002,50045634,A,-117.083892457,32.9433300762,,,,
10409,144720,SX-017262-003,50045641,A,-117.130806132,32.8293634604,,,,
10410,144723,SX-017267-002,50045645,A,-117.144156771,32.8257843165,,,,
10411,144728,SX-006734-003,50045650,A,-117.224193534,32.8015125181,,,,
10412,144730,SX-011676-005,50045652,A,-117.147685029,32.7412871024,,,,
10413,144733,BG-001315-003,50049539,A,-117.1188959,32.7855584351,,,,
10414,144735,BG-001315-005,50049541,A,-117.118280131,32.7845523577,,,,
10415,144737,BG-001315-007,50049543,A,-117.117860712,32.7861299733,,,,
10416,144738,BG-001315-008,50049544,A,-117.117493357,32.7851090229,,,,
10417,144747,BG-001315-017,50049553,A,-117.115570173,32.7854243353,,,,
10418,144758,BG-001315-028,50049564,A,-117.115484571,32.7830366928,,,,
10419,144759,BG-001315-029,50049565,A,-117.115426693,32.7834701317,,,,
10420,144762,BG-001315-032,50049568,A,-117.115056156,32.7821211413,,,,
10421,144764,BG-001315-034,50049570,A,-117.117371339,32.7821836265,,,,
10422,144776,BG-001315-046,50049582,A,-117.120335642,32.7803387711,,,,
10423,144785,BG-001315-055,50049591,A,-117.12262745,32.7796139891,,,,
10424,144801,BG-001315-071,50049607,A,-117.124489022,32.7821791061,,,,
10425,144802,BG-001315-072,50049608,A,-117.124526211,32.782795587,,,,
10426,144806,BG-001315-076,50049612,A,-117.123726823,32.7836410705,,,,
10427,144809,BG-001315-079,50049615,A,-117.122534796,32.7840562918,,,,
10428,144812,BG-001315-082,50049618,A,-117.121015779,32.784395076,,,,
10429,144816,BG-001315-086,50049622,A,-117.124611536,32.785130738,,,,
10430,144817,BG-001315-087,50049623,A,-117.122718274,32.78532785,,,,
10431,144821,BG-001315-091,50049627,A,-117.120102812,32.7847558151,,,,
10432,144838,SS-030591-001,50045668,A,-117.198902878,32.9261439869,,,,
10433,144845,SX-017278-001,50045675,A,-117.202536306,32.9259140681,,,,
10434,144849,SS-018427-001,50045679,A,-117.16396807,32.8789961814,,,,
10435,144855,SX-006179-002,50045685,A,-117.148388931,32.8078905445,,,,
10436,144857,SS-001854-002,50045687,A,-117.147818589,32.8080697636,,,,
10437,144858,SX-006179-003,50045688,A,-117.148391075,32.8081006132,,,,
10438,144859,SS-030561-001,50045689,A,-117.026586291,32.5729078386,,,,
10439,144862,SX-017253-001,50045692,A,-117.026281581,32.5736094059,,,,
10440,144866,SS-030550-001,50045696,A,-117.025995282,32.5726829673,,,,
10441,144867,SS-030549-001,50045697,A,-117.025065985,32.5730628883,,,,
10442,144869,SX-017248-001,50045699,A,-117.023680494,32.5743402165,,,,
10443,144871,SX-017250-002,50045701,A,-117.024730182,32.5739516815,,,,
